id,name,price,fuel,color,mileage,page_hit,page_favs,registered,CD changer,sunroof,suspension,address,year
16399758,1.6 GDI 프랜드 기본형,800,가솔린,진주색,30100,222,0,2014-09-15,no,no,yes,인천,2010
16443013,1.6 GDI 럭셔리 기본형,1030,가솔린,진주색,54816,120,0,2014-09-20,yes,no,no,경북,2010
16497231,1.6 2U 쿨,1080,가솔린,흰색,48400,24,0,2014-10-02,no,yes,no,경기,2011
15923474,1.6 GDI 럭셔리 기본형,1120,가솔린,빨간색,8038,1387,3,2014-07-08,no,yes,no,경기,2011
16316837,1.6 2U 세이프티,1140,가솔린,진주색,45946,286,1,2014-08-23,no,no,no,대구,2011
16297989,1.6 2U 쿨,809,가솔린,금색(황금색),100000,408,0,2014-08-21,no,no,no,대구,2009
16486060,1.6 GDI 럭셔리 에코플러스,1300,가솔린,은색,13000,38,0,2014-09-29,no,yes,no,서울,2011
15982208,1.6 2U 최고급형,730,가솔린,하늘색,58039,1485,1,2014-06-14,no,no,no,대구,2009
16371335,2.0 2U 최고급형,850,가솔린,진주색,45000,401,1,2014-09-03,no,no,no,인천,2009
16294391,1.6 2U 쿨,720,가솔린,검정색,170208,383,1,2014-08-19,no,no,no,부산,2008
16521436,1.6 2U 쿨,890,가솔린,흰색,84174,18,0,2014-10-06,no,yes,no,대전,2008
16461382,1.6 U 고급형,860,가솔린,진주색,20000,327,1,2014-09-24,no,no,no,전북,2011
16319481,1.6 2U 쿨,1080,가솔린,진주색,64777,188,1,2014-08-24,no,no,no,부산,2011
16472048,디젤 1.6 4U 코스모,970,디젤,흰색,97000,237,0,2014-09-26,no,yes,no,전북,2008
16511823,1.6 GDI 럭셔리 에코플러스,1110,가솔린,빨간색,32000,35,0,2014-10-04,no,no,no,부산,2011
16443634,1.6 GDI 프리미엄 에코플러스,1280,가솔린,진주색,42397,188,0,2014-09-20,no,no,no,경기,2012
16380707,1.6 4U 코스모,990,가솔린,진주색(베이지색),34000,114,0,2014-09-06,no,no,no,인천,2009
16237189,1.6 2U 고급형,930,가솔린,진주색,35514,457,1,2014-08-06,no,no,no,부산,2009
16453654,1.6 2U 고급형,830,가솔린,진주색,86947,57,0,2014-09-23,no,no,no,서울,2009
16388993,1.6 2U 세이프티,770,가솔린,진주색,110231,157,1,2014-09-10,no,no,no,부산,2009
16499908,1.6 2U 세이프티,950,가솔린,진주색,43000,58,0,2014-10-01,no,no,no,부산,2010
16531616,1.6 2U 최고급형,860,가솔린,흰색,57994,7,0,2014-10-08,no,no,no,인천,2009
16453606,디젤 1.6 U 고급형,850,디젤,은색,86000,257,0,2014-10-01,no,no,no,부산,2011
16514207,1.6 U 고급형,780,가솔린,진주색,79804,31,0,2014-10-04,no,no,no,경남,2009
16314071,1.6 2U 쿨,1020,가솔린,진주색,27547,683,4,2014-08-27,no,yes,no,경남,2009
16121301,1.6 2U 세이프티,1100,가솔린,진주색,50000,420,0,2014-07-12,no,no,no,경기,2011
16519202,1.6 2U 최고급형,890,가솔린,흰색,110000,28,0,2014-10-06,no,no,no,대구,2009
15957515,1.6 2U 고급형,830,가솔린,진주색,59771,155,1,2014-06-10,no,no,no,경기,2009
16406019,1.6 4U 코스모,950,가솔린,은색,71551,41,0,2014-09-13,no,no,no,강원,2009
16419995,디젤 1.6 스마트,985,디젤,검정색,113328,418,1,2014-09-16,no,no,no,대구,2011
16322560,1.6 2U 고급형,745,가솔린,쥐색,97000,286,0,2014-08-25,no,no,no,경기,2010
16437336,1.6 스마트,980,가솔린,진주색,71000,157,1,2014-09-19,no,no,no,부산,2010
16422943,1.6 4U 기본형,880,가솔린,진주색,68000,45,1,2014-09-17,no,yes,no,인천,2008
16033239,디젤 1.6 2U 고급형,990,디젤,진주색(바닐라쉐이크),70200,474,0,2014-08-28,no,yes,no,경기,2009
16461903,1.6 스마트,990,가솔린,빨간색,19023,76,0,2014-09-24,no,no,no,인천,2011
16519643,1.6 U 최고급형,900,가솔린,빨간색,44000,26,0,2014-10-06,no,no,no,인천,2009
16460937,1.6 4U 코스모,880,가솔린,진주색,82000,76,0,2014-09-24,no,yes,no,경기,2009
16508122,1.6 2U 최고급형,870,가솔린,진주색,78000,76,1,2014-10-02,no,yes,no,서울,2009
16525464,1.6 2U 최고급형,750,가솔린,흰색,111003,11,0,2014-10-07,no,yes,no,대전,2009
16421767,1.6 GDI 프리미엄 에코플러스,1280,가솔린,빨간색,18000,146,0,2014-09-16,no,no,no,인천,2011
16425165,1.6 2U 최고급형,890,가솔린,진주색,54000,648,7,2014-09-17,no,yes,yes,서울,2010
16192870,1.6 2U 고급형,850,가솔린,진주색,75300,66,1,2014-10-01,no,yes,no,충남,2009
16394543,1.6 4U 코스모,770,가솔린,진주투톤,140000,238,1,2014-09-11,no,yes,no,대전,2009
16302007,1.6 2U 세이프티,1000,가솔린,진주색,67904,135,0,2014-08-20,no,yes,no,서울,2011
15972948,1.6 2U 최고급형,720,가솔린,빨간색,148000,819,0,2014-06-12,no,yes,no,경기,2008
16493831,1.6 GDI 럭셔리 스타일팩,1220,가솔린,쥐색,28000,101,0,2014-09-30,no,no,no,인천,2011
16373622,1.6 스마트,990,가솔린,진주색,35556,307,1,2014-09-04,no,no,no,경기,2011
16512741,1.6 2U 쿨,930,가솔린,빨간색,74000,28,0,2014-10-04,no,yes,no,서울,2009
16507796,1.6 4U 기본형,850,가솔린,흰색,21597,88,1,2014-10-02,no,no,no,경기,2011
16521934,1.6 2U 최고급형,950,가솔린,진주색,38087,20,0,2014-10-06,no,no,no,인천,2010
16525707,2.0 2U 고급형,900,가솔린,진주투톤(바닐라쉐이크),86000,12,0,2014-10-07,no,yes,no,충북,2008
16366276,1.6 2U 쿨,830,가솔린,진주색,98309,605,0,2014-09-06,no,yes,no,충남,2008
16227360,1.6 2U 고급형,950,가솔린,쥐색,30000,549,1,2014-08-04,no,yes,no,부산,2010
16427253,1.6 2U 최고급형,800,가솔린,진주색,104894,28,0,2014-09-17,no,no,no,경기,2009
16009055,1.6 2U 최고급형,930,가솔린,진주색,28830,326,0,2014-06-20,no,no,no,전북,2010
16407729,1.6 2U 고급형,840,가솔린,검정색,47000,102,1,2014-09-14,no,yes,no,경기,2008
16522454,1.6 2U 고급형,1080,가솔린,진주색(바닐라쉐이크색),8450,14,0,2014-10-06,no,no,no,경기,2010
16442834,1.6 2U 최고급형,790,가솔린,빨간색,89000,147,1,2014-09-23,no,yes,no,부산,2009
16529172,1.6 GDI 프리미엄 에코플러스,1050,가솔린,청색(다크그레이),48094,29,0,2014-10-08,yes,no,yes,인천,2011
16142740,1.6 2U 쿨,1050,가솔린,진주색,19140,183,1,2014-07-17,no,yes,no,경북,2009
16032052,1.6 4U 코스모,950,가솔린,흰색,60000,271,0,2014-08-29,no,yes,no,대구,2008
16498228,1.6 스마트,850,가솔린,갈대색,72554,22,0,2014-10-06,no,no,no,대구,2010
16463009,1.6 2U 최고급형,890,가솔린,은색,56000,82,1,2014-09-24,no,yes,no,서울,2008
16442748,1.6 4U 코스모,1200,가솔린,진주색(바닐라쉐이크),30000,188,0,2014-09-20,no,yes,no,대구,2011
15842463,1.6 2U 최고급형,940,가솔린,은색,47000,160,1,2014-09-21,no,yes,no,부산,2009
16389467,디젤 1.6 U 고급형,600,디젤,검정색,79000,2118,9,2014-09-10,no,no,no,충북,2008
16416795,1.6 GDI 럭셔리 스타일팩,1170,가솔린,빨간색,33000,257,0,2014-09-16,no,no,no,부산,2011
16388093,1.6 U 고급형,600,가솔린,진주색,89900,629,2,2014-09-09,no,no,no,전북,2009
16395625,1.6 2U 최고급형,750,가솔린,흰색,104497,206,0,2014-09-11,no,no,no,서울,2008
16381236,디젤 1.6 럭셔리,1320,디젤,빨간색,59000,472,1,2014-09-05,no,no,no,경기,2012
16314635,1.6 2U 최고급형,977,가솔린,흰색,90000,565,0,2014-08-22,yes,yes,no,대구,2009
15585139,1.6 스마트,990,가솔린,빨간색,49900,134,0,2014-09-07,no,no,no,경남,2011
16514479,1.6 2U 쿨,700,가솔린,검정색,91651,26,0,2014-10-05,no,no,no,인천,2008
10676906,1.6 스마트,1333,가솔린,흰색,11460,768,0,2013-12-25,no,no,no,경기,2012
16311562,1.6 GDI 프랜드 기본형,1230,가솔린,진주색,9000,319,1,2014-08-22,no,no,no,경기,2013
16371475,1.6 GDI 럭셔리 스타일팩,1049,가솔린,흰색,74000,191,0,2014-09-03,no,no,no,경기,2011
16280096,1.6 GDI 디럭스 기본형,890,가솔린,빨간색,45000,1006,1,2014-08-15,no,no,no,대구,2012
16495675,1.6 스마트,1150,가솔린,검정색,28000,73,0,2014-10-01,no,yes,no,서울,2010
16282656,1.6 2U 쿨,750,가솔린,은색,29000,1077,2,2014-08-16,no,yes,no,서울,2009
16001702,디젤 1.6 디럭스,680,디젤,은색,195000,1380,2,2014-06-18,no,no,no,경기,2011
16529508,1.6 2U 최고급형,890,가솔린,흰색,60000,5,0,2014-10-07,no,no,no,경남,2009
16435262,1.6 스마트,960,가솔린,진주색,54192,86,0,2014-09-19,no,no,no,경기,2010
16313700,1.6 2U 세이프티,920,가솔린,진주색(바닐라쉐이크),99000,113,0,2014-08-22,no,no,no,광주,2011
16401918,디젤 1.6 2U 고급형,850,디젤,쥐색,143445,292,1,2014-09-12,no,yes,no,인천,2010
16504336,1.6 GDI 럭셔리 기본형,1120,가솔린,진주색,40000,44,0,2014-10-02,no,no,no,전북,2012
15920544,1.6 스마트,970,가솔린,은색,80000,160,0,2014-06-02,no,no,no,전북,2011
16369058,1.6 스마트,880,가솔린,진주색,85814,126,0,2014-09-03,no,no,no,경남,2010
16495277,1.6 2U 고급형,789,가솔린,진주색,46000,159,0,2014-10-02,no,no,no,서울,2008
16438783,1.6 2U 세이프티,1070,가솔린,빨간색,17000,90,0,2014-09-19,no,no,no,대구,2010
16310554,1.6 GDI 디럭스 기본형,990,가솔린,진주색,36000,362,1,2014-08-22,no,no,no,경기,2011
16208081,1.6 2U 고급형,799,가솔린,빨간색,81000,322,0,2014-07-31,no,no,no,대전,2009
16451251,1.6 2U 최고급형,850,가솔린,진주색(바닐라),84700,145,0,2014-09-22,no,no,no,충북,2008
15929235,1.6 2U 쿨,1050,가솔린,진주색,49000,610,1,2014-06-03,no,yes,no,경기,2011
16489412,1.6 2U 쿨,1030,가솔린,진주색,38000,97,0,2014-09-30,no,yes,no,인천,2010
16492801,1.6 스마트,759,디젤,담녹색,170574,126,0,2014-09-30,no,no,no,서울,2010
16438270,1.6 2U 고급형,999,가솔린,흰색,50243,179,2,2014-09-19,no,no,no,경기,2010
16419127,1.6 2U 최고급형,900,가솔린,진주색(베이지),47000,57,0,2014-09-16,no,no,no,경기,2009
16291531,디젤 1.6 프리미엄,1600,디젤,진주색,29800,1994,2,2014-08-18,no,yes,no,경기,2012
16415341,1.6 U 고급형,920,가솔린,은색,27496,113,0,2014-09-15,no,no,no,경기,2010
16526243,1.6 2U 고급형,879,가솔린,은색,31948,17,0,2014-10-07,no,no,no,부산,2009
16518345,1.6 2U 고급형,970,가솔린,검정색,73029,69,1,2014-10-06,no,yes,no,부산,2010
16436255,1.6 스마트,980,가솔린,청색,43000,76,0,2014-09-19,no,no,no,경기,2011
16493190,1.6 스마트,830,가솔린,진주색,44500,84,0,2014-09-30,no,no,no,경남,2010
16201608,1.6 GDI 프리미엄 기본형,1390,가솔린,쥐색,4595,1272,1,2014-07-29,no,no,no,인천,2011
16380905,1.6 GDI 럭셔리 에코플러스,1280,가솔린,흰색,13119,252,0,2014-09-05,no,no,no,전북,2011
16325963,1.6 2U 쿨,860,가솔린,검정색,96000,952,0,2014-08-28,no,yes,no,경기,2009
16460895,1.6 2U 쿨,990,가솔린,명은색,68921,44,0,2014-09-24,no,no,no,경기,2010
16510439,1.6 4U 코스모,1090,가솔린,진주색,38556,74,0,2014-10-03,yes,yes,no,충남,2010
16460081,1.6 GDI 럭셔리 에코플러스,1190,가솔린,진주색,11183,64,0,2014-09-24,no,no,no,경기,2012
16130440,1.6 2U 쿨,859,가솔린,주황색,110000,31,0,2014-09-26,no,yes,yes,충남,2010
16481210,2.0 4U,900,가솔린,진주색(바닐라쉐이크),57000,357,4,2014-09-28,no,yes,no,서울,2009
